SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	spots	avgLength
SRR8857745	R1_tassel_sRNA		2	3	m01	FALSE	18482427	50
SRR8857750	R1_ear_sRNA		48	1	m02	FALSE	12468080	50
SRR8857763	V3_root_sRNA		0	1	m03	FALSE	19600604	50
SRR8857764	V3_root_sRNA		0	2	m03	FALSE	19221001	50
SRR8857765	V3_stalk_sRNA		0	1	m04	FALSE	20408879	50
SRR8857777	R1_silk_sRNA		2	1	m05	FALSE	14929584	50
SRR8857778	R1_silk_sRNA		48	1	m06	FALSE	24244206	50
SRR8857779	R1_silk_sRNA		48	2	m06	FALSE	16937830	50
SRR8857780	R1_silk_sRNA		48	3	m06	FALSE	16334157	50
SRR8857781	R1_ear_sRNA		0	1	m07	FALSE	13519552	50
SRR8857782	R1_ear_sRNA		0	2	m07	FALSE	15738621	50
SRR8857783	R1_ear_sRNA		0	3	m07	FALSE	16797649	50
SRR8857784	R1_ear_sRNA		2	1	m08	FALSE	19749098	50
SRR8857785	R1_ear_sRNA		2	2	m08	FALSE	16934722	50
SRR8857786	R1_ear_sRNA		48	3	m02	FALSE	14861453	50
SRR8857787	V3_stalk_sRNA		0	2	m04	FALSE	22078939	50
SRR8857788	V3_stalk_sRNA		0	3	m04	FALSE	21137049	50
SRR8857789	V3_stalk_sRNA		48	1	m09	FALSE	20788588	50
SRR8857790	V3_stalk_sRNA		48	2	m09	FALSE	18034178	50
SRR8857791	V3_stalk_sRNA		2	1	m10	FALSE	17637224	50
SRR8857792	V3_stalk_sRNA		2	2	m10	FALSE	19603981	50
SRR8857803	R1_silk_sRNA		2	2	m05	FALSE	15505284	50
SRR8857804	R1_silk_sRNA		2	3	m05	FALSE	14605823	50
SRR8857805	R1_silk_sRNA		0	1	m11	FALSE	14908415	50
SRR8857806	R1_silk_sRNA		0	2	m11	FALSE	21828048	50
SRR8857807	R1_silk_sRNA		0	3	m11	FALSE	14861811	50
SRR8857808	R1_tassel_sRNA		48	1	m12	FALSE	21956397	50
SRR8857809	R1_tassel_sRNA		48	2	m12	FALSE	25861962	50
SRR8857810	R1_tassel_sRNA		48	3	m12	FALSE	20014214	50
SRR8857811	R1_tassel_sRNA		2	1	m01	FALSE	20614254	50
SRR8857812	R1_tassel_sRNA		2	2	m01	FALSE	20892757	50
SRR8857813	R1_leaf_sRNA		0	1	m13	FALSE	21620825	50
SRR8857814	V3_root_sRNA		48	1	m14	FALSE	13306999	50
SRR8857815	V3_root_sRNA		48	2	m14	FALSE	15184856	50
SRR8857816	V3_root_sRNA		48	3	m14	FALSE	13753367	50
SRR8857817	V3_root_sRNA		2	1	m15	FALSE	22901741	50
SRR8857818	V3_root_sRNA		2	2	m15	FALSE	22709069	50
SRR8857819	V3_root_sRNA		2	3	m15	FALSE	14936613	50
SRR8857820	V3_stalk_sRNA		2	3	m10	FALSE	19992702	50
SRR8857821	R1_leaf_sRNA		0	2	m13	FALSE	16337716	50
SRR8857822	R1_leaf_sRNA		0	3	m13	FALSE	17124994	50
SRR8857833	R1_leaf_sRNA		2	1	m16	FALSE	22753170	50
SRR8857834	R1_leaf_sRNA		2	2	m16	FALSE	22393758	50
SRR8857835	R1_leaf_sRNA		2	3	m16	FALSE	19009577	50
SRR8857836	R1_leaf_sRNA		48	1	m17	FALSE	17380637	50
SRR8857837	R1_leaf_sRNA		48	2	m17	FALSE	18743302	50
SRR8857838	R1_leaf_sRNA		48	3	m17	FALSE	15057042	50
SRR8857839	R1_tassel_sRNA		0	1	m18	FALSE	16218243	50
SRR8857840	R1_tassel_sRNA		0	2	m18	FALSE	19875171	50
SRR8857841	R1_tassel_sRNA		0	3	m18	FALSE	24507065	50
SRR8857851	V3_root_sRNA		0	3	m03	FALSE	16046348	50
SRR8857852	V3_leaf_sRNA		48	1	m19	FALSE	16357822	50
SRR8857853	V3_leaf_sRNA		48	2	m19	FALSE	20920584	50
SRR8857854	V3_leaf_sRNA		0	1	m20	FALSE	17494661	50
SRR8857856	R1_ear_sRNA		48	2	m02	FALSE	16667428	50
SRR8857857	V3_leaf_sRNA		0	2	m20	FALSE	17539451	50
SRR8857858	V3_leaf_sRNA		0	3	m20	FALSE	18737531	50
SRR8857860	V3_leaf_sRNA		2	1	m21	FALSE	15073070	50
SRR8857861	V3_leaf_sRNA		2	2	m21	FALSE	17513640	50
SRR8857862	V3_leaf_sRNA		48	3	m19	FALSE	21331325	50
SRR8857863	V3_leaf_sRNA		2	3	m21	FALSE	20115079	50
