SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	spots	avgLength
s01				1	m1	TRUE	10153544	252
s02				2	m1	TRUE	11361656	252
s03				3	m1	TRUE	6601615	252
s04				4	m1	TRUE	5909238	252
s05				5	m1	TRUE	7658894	252
s06				6	m1	TRUE	6900276	252
s07				7	m1	TRUE	7168439	252
s08				8	m1	TRUE	6250108	252
s09				9	m1	TRUE	6219527	252
s10				10	m1	TRUE	6440614	252
s11				11	m1	TRUE	6008558	252
s12				12	m1	TRUE	6131368	252
s13				13	m1	TRUE	7540135	252
s14				14	m1	TRUE	7941481	252
s15				15	m1	TRUE	7136673	252
s16				16	m1	TRUE	9344024	252
s17				17	m1	TRUE	8201664	252
s18				18	m1	TRUE	6965496	252
s19				19	m1	TRUE	6700609	252
s20				20	m1	TRUE	8458178	252
s21				21	m1	TRUE	7558636	252
s22				22	m1	TRUE	8343528	252
s23				23	m1	TRUE	7597574	252
s24				24	m1	TRUE	5168738	252
s25				25	m1	TRUE	8203495	252
s26				26	m1	TRUE	7265713	252
s27				27	m1	TRUE	7348588	252
s28				28	m1	TRUE	7775038	252
s29				29	m1	TRUE	8578038	252
s30				30	m1	TRUE	5085937	252
s31				31	m1	TRUE	6421930	252
s32				32	m1	TRUE	6571479	252
s33				33	m1	TRUE	6207370	252
s34				34	m1	TRUE	6300110	252
s35				35	m1	TRUE	5359632	252
s36				36	m1	TRUE	8872859	252
s37				37	m1	TRUE	6519419	252
s38				38	m1	TRUE	8375474	252
s39				39	m1	TRUE	7377343	252
s40				40	m1	TRUE	5554437	252
s41				41	m1	TRUE	5518669	252
s42				42	m1	TRUE	7011657	252
s43				43	m1	TRUE	6867524	252
s44				44	m1	TRUE	8263211	252
s45				45	m1	TRUE	4867466	252
s46				46	m1	TRUE	8357418	252
