SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	spots	avgLength
SRR5962622		ZEAxppRDQDIAAPEI-3		1	m001	TRUE	61588864	180
SRR5962623		ZEAxujRADDIBAPE		1	m002	TRUE	49126403	180
SRR5962624		ZEAxppRDLDIAAPEI-2		1	m003	TRUE	67979062	180
SRR5962625		ZEAxppRDQDIAAPEI-3		2	m001	TRUE	63663167	180
SRR5962626		ZEAxujRADDIBAPE		2	m002	TRUE	25817103	150
SRR5962627		ZEAxujRAGDIBAPE		1	m004	TRUE	51948370	180
SRR5962628		ZEAxujRADDIBAPE		3	m002	TRUE	50508419	180
SRR5962629		ZEAxujRADDIBAPE		4	m002	TRUE	32899674	150
SRR5962630		ZEAxujRAGDIBAPE		2	m004	TRUE	55331261	180
SRR5962631		ZEAxujRAGDIBAPE		3	m004	TRUE	30332253	150
SRR5962632		ZEAhwcRAXDIAAPE		1	m005	TRUE	29130991	200
SRR5962633		MAIdgiRCCDIAAPEI-10		1	m006	TRUE	65915395	180
SRR5962634		MAIdgiRCCDIAAPEI-10		2	m006	TRUE	65763013	180
SRR5962635		MAIdgiRAWDIAAPEI-5		1	m007	TRUE	53790942	180
SRR5962636		MAIdgiRAWDIAAPEI-5		2	m007	TRUE	70845778	180
SRR5962637		MAIdgiRAXDIAAPEI-6		1	m008	TRUE	71457692	180
SRR5962638		MAIdgiRAXDIAAPEI-6		2	m008	TRUE	66358074	180
SRR5962639		MAIdgiRAYDIAAPEI-7		1	m009	TRUE	67552103	180
SRR5962640		MAIdgiRAXDIAAPEI-6		3	m008	TRUE	59425562	180
SRR5962641		MAIdgiRAYDIAAPEI-7		2	m009	TRUE	68764549	180
SRR5962642		MAIdgiRAYDIAAPEI-7		3	m009	TRUE	56695860	180
SRR5962643		ZEAxppRDCDIAAPEI-7		1	m010	TRUE	63246337	180
SRR5962644		ZEAxppRDCDIAAPEI-2		1	m011	TRUE	14267941	180
SRR5962645		ZEAxppRDGDIAAPEI-11		1	m012	TRUE	64186549	180
SRR5962646		ZEAxppRDCDIAAPEI-7		2	m010	TRUE	59929353	180
SRR5962647		ZEAxppRDHDIAAPEI-12		1	m013	TRUE	73528803	180
SRR5962648		ZEAxppRDGDIAAPEI-11		2	m012	TRUE	59267712	180
SRR5962649		ZEAxppRDIDIAAPEI-1		1	m014	TRUE	62079832	180
SRR5962650		ZEAxppRDHDIAAPEI-12		2	m013	TRUE	65568805	180
SRR5962651		ZEAxppRDLDIAAPEI-2		2	m003	TRUE	63890278	180
SRR5962652		ZEAxppRDIDIAAPEI-1		2	m014	TRUE	62972968	180
SRR5962653		ZEAhwcRAXDIAAPE		2	m005	TRUE	30538361	200
SRR5962654		ZEAxppRADDIAAPEI-4		1	m015	TRUE	63689774	180
SRR5962655		ZEAxujRAZDIAAPE		1	m016	TRUE	29475867	150
SRR5962656		ZEAxujRAZDIAAPE		2	m016	TRUE	31293244	150
SRR5962657		ZEAxujRAYDIAAPE		1	m017	TRUE	29750823	150
SRR5962658		ZEAxujRAYDIAAPE		2	m017	TRUE	30304126	150
SRR5962659		ZEAxujRAZDIAAPE		3	m016	TRUE	48240118	180
SRR5962660		ZEAxujRAZDIAAPE		4	m016	TRUE	49121070	180
SRR5962661		ZEAxujRAXDIAAPE		1	m018	TRUE	31285003	150
SRR5962662		ZEAxujRAXDIAAPE		2	m018	TRUE	29236582	150
SRR5962663		ZEAxujRAYDIAAPE		3	m017	TRUE	53837628	180
SRR5962664		ZEAxujRAYDIAAPE		4	m017	TRUE	53516658	180
SRR5962665		MAIdgiRCIDIAAPEI-7		1	m019	TRUE	62363247	200
SRR5962666		MAIdgiRCIDIAAPEI-7		2	m019	TRUE	64106173	180
SRR5962667		MAIdgiRCCDIAAPEI-10		3	m006	TRUE	65617456	180
SRR5962668		MAIdgiRCIDIAAPEI-7		3	m019	TRUE	53204487	180
