SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	spots	avgLength
s01	unk	B73		1	m1	TRUE	3321929	252
s02	unk	B73		2	m1	TRUE	7458718	252
s03	unk	B73xMo17		1	m2	TRUE	27931160	252
s04	unk	B73xMo17		2	m2	TRUE	15568980	252
s05	unk	F2		1	m3	TRUE	29204100	252
s06	unk	F2		2	m3	TRUE	24401814	252
s07	unk	Mo17		1	m4	TRUE	26370976	252
s08	unk	Mo17		2	m4	TRUE	10732649	252
s09	unk	Oh43		1	m5	TRUE	2971771	252
s10	unk	Oh43		2	m5	TRUE	6568326	252
s11	unk	W22		1	m6	TRUE	30388017	252
s12	unk	W22		2	m6	TRUE	6222388	252
