SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	spots	avgLength
s01				1	m1	TRUE	474587	202
s02				2	m1	TRUE	608638	202
s03				3	m1	TRUE	4511727	202
s04				4	m1	TRUE	1708092	202
s05				5	m1	TRUE	4881743	202
s06				6	m1	TRUE	9965240	202
s07				7	m1	TRUE	5849490	202
s08				8	m1	TRUE	26442273	202
s09				9	m1	TRUE	6225583	202
s10				10	m1	TRUE	2684176	202
s11				11	m1	TRUE	1348936	202
s12				12	m1	TRUE	580296	202
s13				13	m1	TRUE	2597612	202
s14				14	m1	TRUE	4395008	202
s15				15	m1	TRUE	19378157	202
s16				16	m1	TRUE	10957130	202
s17				17	m1	TRUE	732849	202
s18				18	m1	TRUE	2705831	202
s19				19	m1	TRUE	1008979	202
s20				20	m1	TRUE	1882180	202
s21				21	m1	TRUE	4359898	202
s22				22	m1	TRUE	1072851	202
s23				23	m1	TRUE	1621254	202
s24				24	m1	TRUE	2273194	202
