srr,srr_alias,srx,paired,spots,spots_with_mate,avgLength,srx_alias,srx_title,study_title,sample_alias,lib_layout,lib_name,lib_selection,lib_source,lib_strategy
SRR611339,Mo17.fastq,SRX201968,FALSE,32807242,0,110,Maize_IBM_RIL_Population_RNA-seq_on_Shoot_Apex_Mo17,Maize_IBM_RIL_Population_RNA-seq_on_Shoot_Apex_Mo17,"Zea mays strain:B73, Mo17 and IBM RIL population Transcriptome or Gene expression",Maize_IBM_Parent_Shoot_Apex_Mo17,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR651010,Mo17.trimmed.AGPv2 mito chlo.unique.bam,SRX201968,FALSE,24371970,0,97,Maize_IBM_RIL_Population_RNA-seq_on_Shoot_Apex_Mo17,Maize_IBM_RIL_Population_RNA-seq_on_Shoot_Apex_Mo17,"Zea mays strain:B73, Mo17 and IBM RIL population Transcriptome or Gene expression",Maize_IBM_Parent_Shoot_Apex_Mo17,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR611338,B73.fastq,SRX201967,FALSE,29818090,0,103,Maize_IBM_RIL_Population_RNA-seq_on_Shoot_Apex_B73_,Maize_IBM_RIL_Population_RNA-seq_on_Shoot_Apex_B73,"Zea mays strain:B73, Mo17 and IBM RIL population Transcriptome or Gene expression",Maize_IBM_Parent_Shoot_Apex_B73,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR650909,B73.trimmed.AGPv2 mito chlo.unique.bam,SRX201967,FALSE,23584307,0,93,Maize_IBM_RIL_Population_RNA-seq_on_Shoot_Apex_B73_,Maize_IBM_RIL_Population_RNA-seq_on_Shoot_Apex_B73,"Zea mays strain:B73, Mo17 and IBM RIL population Transcriptome or Gene expression",Maize_IBM_Parent_Shoot_Apex_B73,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR611337,M0034.fastq,SRX201957,FALSE,19407389,0,103,Maize_IBM_RIL_Population_RNA-seq_on_Shoot_Apex_M0034,Maize_IBM_RIL_Population_RNA-seq_on_Shoot_Apex_M0034,"Zea mays strain:B73, Mo17 and IBM RIL population Transcriptome or Gene expression",Maize_IBM_RIL_Shoot_Apex_M0034,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR650928,M0034.trimmed.AGPv2 mito chlo.unique.bam,SRX201957,FALSE,28741253,0,92,Maize_IBM_RIL_Population_RNA-seq_on_Shoot_Apex_M0034,Maize_IBM_RIL_Population_RNA-seq_on_Shoot_Apex_M0034,"Zea mays strain:B73, Mo17 and IBM RIL population Transcriptome or Gene expression",Maize_IBM_RIL_Shoot_Apex_M0034,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR611336,M0033.fastq,SRX201956,FALSE,23819908,0,103,Maize_IBM_RIL_Population_RNA-seq_on_Shoot_Apex_M0033,Maize_IBM_RIL_Population_RNA-seq_on_Shoot_Apex_M0033,"Zea mays strain:B73, Mo17 and IBM RIL population Transcriptome or Gene expression",Maize_IBM_RIL_Shoot_Apex_M0033,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR650927,M0033.trimmed.AGPv2 mito chlo.unique.bam,SRX201956,FALSE,35051500,0,92,Maize_IBM_RIL_Population_RNA-seq_on_Shoot_Apex_M0033,Maize_IBM_RIL_Population_RNA-seq_on_Shoot_Apex_M0033,"Zea mays strain:B73, Mo17 and IBM RIL population Transcriptome or Gene expression",Maize_IBM_RIL_Shoot_Apex_M0033,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR611335,M0165.fastq,SRX201955,FALSE,33478329,0,103,Maize_IBM_RIL_Population_RNA-seq_on_Shoot_Apex_M0165,Maize_IBM_RIL_Population_RNA-seq_on_Shoot_Apex_M0165,"Zea mays strain:B73, Mo17 and IBM RIL population Transcriptome or Gene expression",Maize_IBM_RIL_Shoot_Apex_M0165,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR650954,M0165.trimmed.AGPv2 mito chlo.unique.bam,SRX201955,FALSE,29782140,0,97,Maize_IBM_RIL_Population_RNA-seq_on_Shoot_Apex_M0165,Maize_IBM_RIL_Population_RNA-seq_on_Shoot_Apex_M0165,"Zea mays strain:B73, Mo17 and IBM RIL population Transcriptome or Gene expression",Maize_IBM_RIL_Shoot_Apex_M0165,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
