SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	interleaved	r0	r1	r2
s01	seedling_leaf3	B73		1	m1	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/130107_SN1073_0307_AD1M73ACXX/Project_Springer_Project_014/B73_ACAGTG_L007_R1_001.fastq	/home/springer/data_release/umgc/hiseq/130107_SN1073_0307_AD1M73ACXX/Project_Springer_Project_014/B73_ACAGTG_L007_R2_001.fastq
s02	seedling_leaf3	B73		2	m1	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/130107_SN1073_0307_AD1M73ACXX/Project_Springer_Project_014/B73_ACAGTG_L008_R1_001.fastq	/home/springer/data_release/umgc/hiseq/130107_SN1073_0307_AD1M73ACXX/Project_Springer_Project_014/B73_ACAGTG_L008_R2_001.fastq
s03	seedling_leaf3	Mo17		1	m2	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/130107_SN1073_0307_AD1M73ACXX/Project_Springer_Project_014/Mo17_GCCAAT_L007_R1_001.fastq	/home/springer/data_release/umgc/hiseq/130107_SN1073_0307_AD1M73ACXX/Project_Springer_Project_014/Mo17_GCCAAT_L007_R2_001.fastq
s04	seedling_leaf3	Mo17		2	m2	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/130107_SN1073_0307_AD1M73ACXX/Project_Springer_Project_014/Mo17_GCCAAT_L008_R1_001.fastq	/home/springer/data_release/umgc/hiseq/130107_SN1073_0307_AD1M73ACXX/Project_Springer_Project_014/Mo17_GCCAAT_L008_R2_001.fastq
s05	seedling_leaf3	B73		3	m1	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/130220_SN1073_0313_BD1WL4ACXX/Project_Springer_Project_014/B73_ACAGTG_L005_R1_001.fastq	/home/springer/data_release/umgc/hiseq/130220_SN1073_0313_BD1WL4ACXX/Project_Springer_Project_014/B73_ACAGTG_L005_R2_001.fastq
s06	seedling_leaf3	B73		4	m1	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/130220_SN1073_0313_BD1WL4ACXX/Project_Springer_Project_014/B73_ACAGTG_L006_R1_001.fastq	/home/springer/data_release/umgc/hiseq/130220_SN1073_0313_BD1WL4ACXX/Project_Springer_Project_014/B73_ACAGTG_L006_R2_001.fastq
s07	seedling_leaf3	Mo17		3	m2	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/130220_SN1073_0313_BD1WL4ACXX/Project_Springer_Project_014/Mo17_GCCAAT_L005_R1_001.fastq	/home/springer/data_release/umgc/hiseq/130220_SN1073_0313_BD1WL4ACXX/Project_Springer_Project_014/Mo17_GCCAAT_L005_R2_001.fastq
s08	seedling_leaf3	Mo17		4	m2	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/130220_SN1073_0313_BD1WL4ACXX/Project_Springer_Project_014/Mo17_GCCAAT_L006_R1_001.fastq	/home/springer/data_release/umgc/hiseq/130220_SN1073_0313_BD1WL4ACXX/Project_Springer_Project_014/Mo17_GCCAAT_L006_R2_001.fastq
s09	seedling_leaf3	B73		5	m1	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/130417_SN1073_0320_AC221LACXX/Project_Springer_Project_014/B73_ACAGTG_L001_R1_001.fastq	/home/springer/data_release/umgc/hiseq/130417_SN1073_0320_AC221LACXX/Project_Springer_Project_014/B73_ACAGTG_L001_R2_001.fastq
s10	seedling_leaf3	B73		6	m1	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/130417_SN1073_0320_AC221LACXX/Project_Springer_Project_014/Mo17_GCCAAT_L001_R1_001.fastq	/home/springer/data_release/umgc/hiseq/130417_SN1073_0320_AC221LACXX/Project_Springer_Project_014/Mo17_GCCAAT_L001_R2_001.fastq
