SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	spots	avgLength
SRR6830279			ZmARF34	1	m01	FALSE	40746798	75.18979935552237
SRR6830280			ZmARF16	1	m02	FALSE	28551131	75.68489108189794
SRR6830281			ZmARF18	1	m03	FALSE	28371502	75.65729537336445
SRR6830282			ZmARF35	1	m04	FALSE	40294472	74.9969123556204
SRR6830283			ZmARF27	1	m05	FALSE	48659869	75.05461375163176
SRR6830284			ZmARF4	1	m06	FALSE	20233070	75.68357555230126
SRR6830285			ZmARF29	1	m07	FALSE	25473798	75.66857694325753
SRR6830286			ZmARF10	1	m08	FALSE	18121991	75.64212806418456
SRR6830287			ZmARF13	1	m09	FALSE	24930195	75.61334867216242
SRR6830288			ZmARF14	1	m10	FALSE	14159612	75.38042892700732
SRR6830289			ZmARF25	1	m11	FALSE	14410671	75.3589953583702
SRR6830290			ZmARF39	1	m12	FALSE	18838361	75.15078206644411
SRR6830291			ZmARF36	1	m13	FALSE	13082237	75.39888835525606
SRR6830292			ZmARF7	1	m14	FALSE	12949888	75.40581694606162
SRR6830293			GST-HALO	1	m15	FALSE	27640102	74.55103295204917
