SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	spots	avgLength
SRR1575495		B73		1	m01	TRUE	135807762	200
SRR1575496		CH10		1	m02	TRUE	180961086	200
SRR1575497		D06		1	m03	TRUE	153564116	200
SRR1575498		D09		1	m04	TRUE	158752717	200
SRR1575499		D152		1	m05	TRUE	151454671	200
SRR1575500		DK105		1	m06	TRUE	677731653	200
SRR1575501		EC169		1	m07	TRUE	183788025	200
SRR1575502		EC49A		1	m08	TRUE	160518558	200
SRR1575503		EP1		1	m09	TRUE	548049250	200
SRR1575504		EP44		1	m10	TRUE	110562099	200
SRR1575505		EZ5		1	m11	TRUE	96909771	200
SRR1575506		F03802		1	m12	TRUE	122810194	200
SRR1575507		F2		1	m13	TRUE	186147264	200
SRR1575508		F252		1	m14	TRUE	165030649	200
SRR1575509		F283		1	m15	TRUE	101307552	200
SRR1575510		F353		1	m16	TRUE	133559227	200
SRR1575511		F618		1	m17	TRUE	101701833	200
SRR1575512		F64		1	m18	TRUE	135772197	200
SRR1575513		F7		1	m19	TRUE	507155030	200
SRR1575514		F98902		1	m20	TRUE	137348034	200
SRR1575515		FF0721H-7		1	m21	TRUE	146961637	200
SRR1575516		Lo11		1	m22	TRUE	140042882	200
SRR1575517		Mo17		1	m23	TRUE	130747417	200
SRR1575518		PH207		1	m24	TRUE	598562807	200
SRR1575519		Teosinte		1	m25	TRUE	164177063	200
SRR1575520		UH006		1	m26	TRUE	162053783	200
SRR1575521		UH007		1	m27	TRUE	153853938	200
SRR1575522		UH009		1	m28	TRUE	126792890	200
SRR1575523		UH250		1	m29	TRUE	145707974	200
SRR1575524		UH304		1	m30	TRUE	135119737	200
SRR1575525		W117		1	m31	TRUE	157970123	200
SRR2527695		F283		2	m15	TRUE	106833328	200
SRR2527696		F353		2	m16	TRUE	107060465	200
