SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	spots	avgLength
SRR7889760	leaf		H2AZ	1	m01	FALSE	27732267	75.50861493
SRR7889761	leaf		H2AZ	2	m01	FALSE	19252409	75.5136137
SRR7889762	leaf		H3K27ac	1	m02	FALSE	50627599	75.49113117
SRR7889763	leaf		H3K27ac	2	m02	FALSE	51044191	75.50096169
SRR7889764	leaf		H3K27me3	1	m03	FALSE	24095651	75.48553911
SRR7889765	leaf		H3K27me3	2	m03	FALSE	24046522	75.46399654
SRR7889766	leaf		H3K36me3	1	m04	FALSE	49208879	75.4980037
SRR7889767	leaf		H3K36me3	2	m04	FALSE	75396238	75.49946123
SRR7889768	leaf		H3K4me1	1	m05	FALSE	48198327	75.48623677
SRR7889769	leaf		H3K4me1	2	m05	FALSE	48459950	75.48724085
SRR7889770	leaf		H3K4me3	1	m06	FALSE	14706690	75.19374829
SRR7889771	leaf		H3K4me3	2	m06	FALSE	14206461	75.44080619
SRR7889772	leaf		H3K56ac	1	m07	FALSE	14631000	75.4600134
SRR7889773	leaf		H3K56ac	2	m07	FALSE	30604762	75.50458004
SRR7889774	leaf		H3K9ac	1	m08	FALSE	23017373	75.46224754
SRR7889775	leaf		H3K9ac	2	m08	FALSE	42990103	75.44502126
SRR7889776	leaf		H3	1	m09	FALSE	46542831	75.34001017
SRR7889777	leaf		H3	2	m09	FALSE	15137000	75.3823907
SRR7889778	leaf		input	1	m10	FALSE	22716315	75.47088711
SRR7889779	leaf		input	2	m10	FALSE	20824166	75.45396474
SRR7889780	ear		H3K27me3	1	m11	FALSE	78963021	75.50063406
SRR7889781	ear		H3K27me3	2	m11	FALSE	72768893	75.4995787
SRR7889782	ear		H3K36me3	1	m12	FALSE	41183792	75.49447154
SRR7889783	ear		H3K36me3	2	m12	FALSE	56234785	76
SRR7889784	ear		H3K4me3	1	m13	FALSE	42571199	75.5539031
SRR7889785	ear		H3K4me3	2	m13	FALSE	44288396	76
SRR7889786	ear		H3K56ac	1	m14	FALSE	20524329	75.39877698
SRR7889787	ear		H3K56ac	2	m14	FALSE	38591965	75.51572632
SRR7889788	ear		H3	1	m15	FALSE	13843701	75.50926049
SRR7889789	ear		input	1	m16	FALSE	33165873	75.48408959
