SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	spots	avgLength
SRR1567893	aleurone	WT	nkd	1	m01	TRUE	57477603	100
SRR1567894	aleurone	WT	nkd	2	m01	TRUE	13513122	100
SRR1567895	aleurone	WT	nkd	3	m01	TRUE	69339471	100
SRR1567896	aleurone	nkd	nkd	1	m02	TRUE	39467467	100
SRR1567897	aleurone	nkd	nkd	2	m02	TRUE	62078569	100
SRR1567898	aleurone	nkd	nkd	3	m02	TRUE	53389819	100
SRR1567899	endosperm	WT	nkd	1	m03	TRUE	52031092	100
SRR1567900	endosperm	WT	nkd	2	m03	TRUE	66113263	100
SRR1567901	endosperm	WT	nkd	3	m03	TRUE	27952849	100
SRR1567902	endosperm	nkd	nkd	1	m04	TRUE	30376797	100
SRR1567903	endosperm	nkd	nkd	2	m04	TRUE	42149448	100
SRR1567904	endosperm	nkd	nkd	3	m04	TRUE	55398806	100
SRR1573504	leaf primordia	B-3	liguleless	1	m05	TRUE	63977333	200
SRR1573505	leaf primordia	B-4	liguleless	1	m06	TRUE	29211801	200
SRR1573506	leaf primordia	B-5	liguleless	1	m07	TRUE	29382758	200
SRR1573507	leaf primordia	L-3	liguleless	1	m08	TRUE	49014948	200
SRR1573508	leaf primordia	L-4	liguleless	1	m09	TRUE	25041155	200
SRR1573509	leaf primordia	L-5	liguleless	1	m10	TRUE	64064340	200
SRR1573510	leaf primordia	S-3	liguleless	1	m11	TRUE	20690979	200
SRR1573511	leaf primordia	S-4	liguleless	1	m12	TRUE	21464235	200
SRR1573512	leaf primordia	S-5	liguleless	1	m13	TRUE	14178336	200
SRR1573513	leaf primordia	wtL-1	liguleless	1	m14	TRUE	42029948	202
SRR1573514	leaf primordia	wtL-2	liguleless	1	m15	TRUE	20089168	202
SRR1573515	leaf primordia	wtL-3	liguleless	1	m16	TRUE	32186310	202
SRR1573516	leaf primordia	lg1-1	liguleless	1	m17	TRUE	24548838	202
SRR1573517	leaf primordia	lg1-2	liguleless	1	m18	TRUE	19842178	202
SRR1573518	leaf primordia	lg1-3	liguleless	1	m19	TRUE	50617400	202
SRR1573519	leaf primordia	B_L1.1	liguleless	1	m20	TRUE	40182222	202
SRR1573520	leaf primordia	B_L1.2	liguleless	1	m21	TRUE	14492909	202
SRR1573521	leaf primordia	B_L1.3	liguleless	1	m22	TRUE	18869666	202
SRR1573522	leaf primordia	L_L1.1	liguleless	1	m23	TRUE	14809832	202
SRR1573523	leaf primordia	L_L1.2	liguleless	1	m24	TRUE	4724584	202
SRR1573524	leaf primordia	L_L1.3	liguleless	1	m25	TRUE	28224925	202
SRR1573525	leaf primordia	S_L1.1	liguleless	1	m26	TRUE	7951683	202
SRR1573526	leaf primordia	S_L1.2	liguleless	1	m27	TRUE	22979235	202
SRR1573527	leaf primordia	S_L1.3	liguleless	1	m28	TRUE	14169987	202
SRR1588568	endosperm	o2	o2_old	1	m29	FALSE	5581697	96.2125575788152
SRR1588569	endosperm	WT	o2_old	1	m30	FALSE	6244561	96.9589051976592
SRR1594027	ear	WT	fea4	1	m31	TRUE	31928082	202
SRR1594028	ear	WT	fea4	2	m31	TRUE	28222249	202
