SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	spots	avgLength
s01	leaf	B73	Cold	1	m01	TRUE	5541131	102
s02	leaf	B73	Cold	2	m01	TRUE	5297503	102
s03	leaf	B73	Cold	3	m01	TRUE	6037986	102
s04	leaf	B73	Cold	4	m01	TRUE	6750420	102
s05	leaf	B73	Cold	5	m01	TRUE	6261309	102
s06	leaf	B73	Heat	1	m02	TRUE	10525540	102
s07	leaf	B73	Heat	2	m02	TRUE	8277009	102
s08	leaf	B73	Heat	3	m02	TRUE	6371694	102
s09	leaf	B73	Heat	4	m02	TRUE	6145793	102
s10	leaf	B73	Heat	5	m02	TRUE	10879312	102
s11	leaf	B73	Control	1	m03	TRUE	5395780	102
s12	leaf	B73	Control	2	m03	TRUE	6386330	102
s13	leaf	B73	Control	3	m03	TRUE	7359798	102
s14	leaf	B73	Control	4	m03	TRUE	6539325	102
s15	leaf	Mo17	Cold	1	m04	TRUE	7883634	102
s16	leaf	Mo17	Cold	2	m04	TRUE	4307160	102
s17	leaf	Mo17	Cold	3	m04	TRUE	6901886	102
s18	leaf	Mo17	Cold	4	m04	TRUE	690245	102
s19	leaf	Mo17	Cold	5	m04	TRUE	15275066	102
s20	leaf	Mo17	Heat	1	m05	TRUE	8737113	102
s21	leaf	Mo17	Heat	2	m05	TRUE	11679581	102
s22	leaf	Mo17	Heat	3	m05	TRUE	20732241	102
s23	leaf	Mo17	Heat	4	m05	TRUE	28801990	102
s24	leaf	Mo17	Heat	5	m05	TRUE	8185116	102
s25	leaf	Mo17	Control	1	m06	TRUE	5207960	102
s26	leaf	Mo17	Control	2	m06	TRUE	7447081	102
s27	leaf	Mo17	Control	3	m06	TRUE	1110980	102
s28	leaf	Mo17	Control	4	m06	TRUE	7966816	102
s29	leaf	Mo17	Control	5	m06	TRUE	4226082	102
s30	leaf	Oh43	Cold	1	m07	TRUE	7015277	102
s31	leaf	Oh43	Cold	2	m07	TRUE	7379929	102
s32	leaf	Oh43	Cold	3	m07	TRUE	6526266	102
s33	leaf	Oh43	Cold	4	m07	TRUE	13885764	102
s34	leaf	Oh43	Cold	5	m07	TRUE	1328624	102
s35	leaf	Oh43	Heat	1	m08	TRUE	4670741	102
s36	leaf	Oh43	Heat	2	m08	TRUE	13188566	102
s37	leaf	Oh43	Heat	3	m08	TRUE	2057053	102
s38	leaf	Oh43	Heat	4	m08	TRUE	3764538	102
s39	leaf	Oh43	Heat	5	m08	TRUE	4747366	102
s40	leaf	Oh43	Control	1	m09	TRUE	7899478	102
s41	leaf	Oh43	Control	2	m09	TRUE	10061584	102
s42	leaf	Oh43	Control	3	m09	TRUE	5804256	102
s43	leaf	Oh43	Control	4	m09	TRUE	939537	102
s44	leaf	Oh43	Control	5	m09	TRUE	5647433	102
s45	leaf	W22	Cold	1	m10	TRUE	12102892	102
s46	leaf	W22	Cold	2	m10	TRUE	14121574	102
s47	leaf	W22	Cold	3	m10	TRUE	10122299	102
s48	leaf	W22	Cold	4	m10	TRUE	9290759	102
s49	leaf	W22	Cold	5	m10	TRUE	6998794	102
s50	leaf	W22	Heat	1	m11	TRUE	8840096	102
s51	leaf	W22	Heat	2	m11	TRUE	6928706	102
s52	leaf	W22	Heat	3	m11	TRUE	8384179	102
s53	leaf	W22	Heat	4	m11	TRUE	7482328	102
s54	leaf	W22	Heat	5	m11	TRUE	7539996	102
s55	leaf	W22	Control	1	m12	TRUE	3376405	102
s56	leaf	W22	Control	2	m12	TRUE	8013164	102
s57	leaf	W22	Control	3	m12	TRUE	8724662	102
s58	leaf	W22	Control	4	m12	TRUE	10247397	102
s59	leaf	W22	Control	5	m12	TRUE	8485489	102
