SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	spots	avgLength
s01				1	m1	TRUE	28870173	302
s02				2	m1	TRUE	29587947	302
s03				3	m1	TRUE	27842398	302
s04				4	m1	TRUE	28980563	302
s05				5	m1	TRUE	29064400	302
s06				6	m1	TRUE	29031508	302
s07				7	m1	TRUE	26812011	302
s08				8	m1	TRUE	31378563	302
s09				9	m1	TRUE	39827196	302
s10				10	m1	TRUE	27995615	302
s11				11	m1	TRUE	32805967	302
s12				12	m1	TRUE	34233159	302
s13				13	m1	TRUE	31425553	302
s14				14	m1	TRUE	33325442	302
s15				15	m1	TRUE	32326084	302
s16				16	m1	TRUE	28746627	302
s17				17	m1	TRUE	30240539	302
s18				18	m1	TRUE	33339180	302
s19				19	m1	TRUE	29567507	302
s20				20	m1	TRUE	30909868	302
s21				21	m1	TRUE	28245856	302
s22				22	m1	TRUE	30360244	302
s23				23	m1	TRUE	30978038	302
s24				24	m1	TRUE	29300634	302
