SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	spots	avgLength
s001		3IIH6		1	m01	TRUE	99885515	502
s002		A188		1	m02	TRUE	107879678	502
s003		FBLL		1	m03	TRUE	87813608	502
s004		LH146Ht		1	m04	TRUE	116534379	502
s005		LH168		1	m05	TRUE	88715988	502
s006		LH185		1	m06	TRUE	100995964	502
s007		LH198		1	m07	TRUE	90256188	502
s008		LH200		1	m08	TRUE	95783698	502
s009		LH59		1	m09	TRUE	77776079	502
s010		LH74		1	m10	TRUE	104124427	502
s011		LH82		1	m11	TRUE	102103535	502
s012		NP899		1	m12	TRUE	101712525	502
s013		PHAA0		1	m13	TRUE	107077029	502
s014		PHJ89		1	m14	TRUE	101149275	502
s015		PHK46		1	m15	TRUE	98215496	502
s016		PHK56		1	m16	TRUE	98064402	502
s017		PHK76		1	m17	TRUE	114019512	502
s018		PHKM5		1	m18	TRUE	91579949	502
s019		PHMK0		1	m19	TRUE	96034741	502
s020		PHN46		1	m20	TRUE	95213338	502
s021		PHP02		1	m21	TRUE	97214013	502
s022		PHP38		1	m22	TRUE	90267125	502
s023		PHR03		1	m23	TRUE	98081757	502
s024		PHT11		1	m24	TRUE	93947245	502
s025		PHV78		1	m25	TRUE	91120730	502
s026		PHW52		1	m26	TRUE	89810469	502
s027		W37A		1	m27	TRUE	102605925	502
s028		W606S		1	m28	TRUE	82111213	502
s029		PHG50		1	m29	TRUE	154376600	200
s030		W605S		1	m30	TRUE	161864622	200
s031		PHG29		1	m31	TRUE	167455371	200
s032		PHG72		1	m32	TRUE	166296877	200
s033		DKHBA1		1	m33	TRUE	175067420	200
s034		Oh43		1	m34	TRUE	195270100	200
s035		PHG83		1	m35	TRUE	164669401	200
s036		LH156		1	m36	TRUE	185565723	200
s037		LH145		1	m37	TRUE	186762462	200
s038		LH85		1	m38	TRUE	179613878	200
s039		Mo45		1	m39	TRUE	188725005	200
s040		NC230		1	m40	TRUE	173328029	200
s041		NKH8431		1	m41	TRUE	191097182	200
s042		PHG47		1	m42	TRUE	177567041	200
s043		B84		1	m43	TRUE	174008973	200
s044		PHG39		1	m44	TRUE	175096193	200
s045		LH93		1	m45	TRUE	175411410	200
s046		PHW65		1	m46	TRUE	179043110	200
s047		PHG35		1	m47	TRUE	178663780	200
s048		PHN11		1	m48	TRUE	157217937	200
s049		LH123Ht		1	m49	TRUE	175483671	200
s050		W604S		1	m50	TRUE	161996847	200
s051		CR1Ht		1	m51	TRUE	170898539	200
s052		PH207		1	m52	TRUE	168871183	200
s053		PHB47		1	m53	TRUE	179219115	200
s054		PHJ40		1	m54	TRUE	178557332	200
s055		Mo17		1	m55	TRUE	174765115	200
s056		LH85		2	m38	TRUE	159657485	300
s057		PHN11		2	m48	TRUE	162752963	300
s058		PHN11		3	m48	TRUE	162799438	300
s059		LH123Ht		2	m49	TRUE	164294859	300
s060		LH123Ht		3	m49	TRUE	164988320	300
s061		W604S		2	m50	TRUE	158301332	300
s062		W604S		3	m50	TRUE	157982626	300
s063		PHG29		2	m31	TRUE	172133536	300
s064		PHG72		2	m32	TRUE	163381312	300
s065		PHG72		3	m32	TRUE	166094234	300
s066		DKHBA1		2	m33	TRUE	155864480	300
s067		DKHBA1		3	m33	TRUE	154728208	300
s068		Oh43		2	m34	TRUE	166391118	300
s069		Oh43		3	m34	TRUE	166127031	300
s070		SCRO1		1	m56	TRUE	188209954	300
s071		MoG		1	m57	TRUE	183601160	300
s072		MoG		2	m57	TRUE	173530280	300
s073		Mo44		1	m58	TRUE	182443475	300
s074		Mo44		2	m58	TRUE	186949553	300
s075		AS5707		1	m59	TRUE	191493397	300
s076		AS5707		2	m59	TRUE	189795105	300
s077		PHJ40		2	m54	TRUE	184103443	300
s078		PHJ40		3	m54	TRUE	183934711	300
