SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	spots	avgLength
SRR2531556	root		heavy	2	m1	TRUE	174867982	102
SRR2531584	root		heavy	2	m1	TRUE	134395976	102
SRR2531586	root		heavy	2	m1	TRUE	181721773	102
SRR2531759	root		heavy	2	m1	TRUE	110290463	102
SRR2531764	root		heavy	2	m1	TRUE	205143150	102
SRR2531768	root		heavy	2	m1	TRUE	169258118	102
SRR2531773	root		heavy	2	m1	TRUE	157035862	102
SRR2531774	root		heavy	2	m1	TRUE	136642368	102
SRR2542694	root		light	1	m2	TRUE	205143150	102
SRR2542695	root		light	2	m2	TRUE	169258118	102
SRR2542696	root		heavy	1	m1	TRUE	157035862	102
SRR2542697	root		heavy	2	m1	TRUE	136642368	102
SRR2542698	shoot		heavy	1	m3	TRUE	174867982	102
SRR2542699	shoot		light	2	m4	TRUE	134395976	102
SRR2542700	shoot		light	1	m4	TRUE	181721773	102
SRR2542701	shoot		heavy	2	m3	TRUE	110290463	102
