SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	spots	avgLength
SRR1753951		A632	""	1	m1	TRUE	250646395	200
SRR1754170		A632	""	2	m1	TRUE	21459647	200
SRR1754171		A632	""	3	m1	TRUE	15372194	200
SRR1754231		W153R	""	1	m2	TRUE	166877204	200
SRR1754232		W153R	""	2	m2	TRUE	17454945	200
SRR1754233		W153R	""	3	m2	TRUE	13440378	200
SRR1754711		H99	""	1	m3	TRUE	185921657	200
SRR1754712		H99	""	2	m3	TRUE	19869632	200
SRR1754713		H99	""	3	m3	TRUE	13984393	200
SRR1754716		HP301	""	1	m4	TRUE	236515722	200
SRR1754717		HP301	""	2	m4	TRUE	20733441	200
SRR1757040		HP301	""	3	m4	TRUE	15059855	200
SRR1757041		F7	""	1	m5	TRUE	120581006	200
SRR1757042		F7	""	2	m5	TRUE	16675865	200
SRR1757044		F7	""	3	m5	TRUE	12054914	200
SRR1781574		F7	""	4	m5	TRUE	16008049	200
SRR1781575		F7	""	5	m5	TRUE	18645983	200
SRR1781576		A632	""	4	m1	TRUE	20434636	200
SRR1781577		A632	""	5	m1	TRUE	23790880	200
SRR1781578		HP301	""	4	m4	TRUE	20111631	200
SRR1781579		HP301	""	5	m4	TRUE	23406554	200
SRR1781581		H99	""	4	m3	TRUE	18755536	200
SRR1781582		H99	""	5	m3	TRUE	21809109	200
SRR1781593		W153R	""	4	m2	TRUE	16854134	200
SRR1781594		W153R	""	5	m2	TRUE	19614244	200
